,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
73,"35, Galashiels Road, Walkerburn, Peeblesshire EH43 6AF",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-129783116-19979681?s=d9f19b907037f9de9cfa27326caf59a377e024e7f3fdde316227c2f9e3461b36,55.62356,-3.01389,7b8f8eb0-b1c7-4af2-8278-cf125fe0aaa1,73
74,"6, Galashiels Road, Walkerburn, Peeblesshire EH43 6AG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19939760?s=4ed36cfbc8dc91ecd5b3ea37f132b16c4d2ceafb9fb2af2d0b6ad587c95176dc,55.62343,-3.0185,464d6f3b-eb06-4117-b37d-e7634b2d4131,74
75,"Cairnbrae, Galashiels Road, Walkerburn, Peebles EH43 6AA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19939757?s=593ae41cf2c4927bff8e9871f7e9707ffc7aad27e8032a78aa0ac0a378afd31f,55.62491,-3.01298,a8b7717a-5fe1-4c03-96b6-97ce9b1d00ae,75
76,"Jubilee Road, Walkerburn EH43 6AJ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19939763?s=5e1ca9f04ad1d787229384a03980fc42da6fad3bee72dce3ff4a9ecd69534838,55.62317,-3.01706,2e9a7e98-35cb-4872-8e44-71b8fd7a4cf9,76
77,"14, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19897301?s=6cc7aad018e74e729a3a75b50bda296dea579252c019f83d82df053e7ec81fd3,55.62349,-3.01072,ceb6d3cf-ad8e-481b-b216-65d3447c60d7,77
78,"Plot 2, Glenbenna, Walkerburn, Peebles EH43 6DD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19897307?s=16f36807e9219dc2deb0f160053034aa433e10e725d3f10a546546f2451a08dc,55.61976,-3.00633,f37b9269-b2a9-44c1-ac8a-ebde950736c0,78
79,"61, Galashiels Road, Walkerburn, Peeblesshire EH43 6AD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19854791?s=1d25a7b30d061992275b6a258fa4d89581e07e9739512da8b1824ebe78f042b2,55.62412,-3.01153,2fd3f640-4caa-4a40-b818-eda9eec1c6b5,79
80,"57, Tweedholm Avenue East, Walkerburn EH43 6AP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19854800?s=0dc1b4acc524126e10712e23f017bc8a27fc929911e56835edcc10feb4928e05,55.62441,-3.0082,83a64dcf-0206-4bef-89e6-cfb1d30774c5,80
81,"Unit 7, Tweedvale Mills East, Walkerburn, Peebles EH43 6AB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19819874?s=4f90e2eb63c2528ce88b9bf493e491ff3673e67d9b9e0de2de30fb06539ed6b8,55.62246,-3.01657,937eb060-c12b-4476-b67e-3bfec8d1eadc,81
82,"11, Tweedvale Place, Walkerburn, Peeblesshire EH43 6AL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19819880?s=4211156ac2a83a17e24354a5438132a6df51324f9c7a28f1d1db872763d30113,55.62326,-3.01754,817c7c00-c7ad-408e-808f-2c7fb6596ca0,82
83,"24, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,1.0,https://www.rightmove.co.uk/house-prices/details/scotland-56454646-42855?s=9d80f780952bdfb872cb3da635680f3613b84e2737020cbff83f7c7325b66762,55.62465,-3.0225,07e60f93-2cf4-418b-bd85-b0f93ca0a3ae,83
84,"Roadside Cottage, Walkerburn EH43 6DD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19739555?s=1b59a51c9d68fa39512d14686f01dd4ce7536203825ec2e00a4c8ab63825172d,55.61976,-3.00633,c504529a-5e64-46c4-b8ab-cca69a2ec74d,84
85,"Eden Lodge, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,5.0,https://www.rightmove.co.uk/house-prices/details/scotland-129397412-19739549?s=8f64433682160edfcb0d8c4f4a7675d3774eedfa506b4d0bc4b8e1a138dfcd73,55.62465,-3.0225,3acab9b4-9e36-48d4-9382-8188f94621e5,85
86,"20, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19699499?s=5c89fda713e9ae4dd7c1483477a94ab5c392c7876e2a1eadf66659f53ac56072,55.62465,-3.0225,6cad68ea-b97b-494d-b1ba-80e4e13622fd,86
87,"6, Sunnybank, Caberston Avenue, Walkerburn, Peeblesshire EH43 6BA",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19699502?s=38299433960b5445b8c08313e9372242a0a32cea76f39cef8fa593a2f230eac2,55.62546,-3.02315,efb31645-7d80-4298-a52d-a660fd5806b3,87
88,"Tweedvale Mills, Tweedvale Mills East, Walkerburn EH43 6AB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19659719?s=8423115aa94beb201d2257f5426f1941f16141d1292bf741c80ba979975e0411,55.62246,-3.01657,da6599dc-a4fb-4bf8-b843-2c0f8c42702e,88
89,"7, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-130281776-19614884?s=9a82fd3d59eccc3519fee0fafb42026c487956fdae6c5ff6eb2f61994b9675be,55.62465,-3.0225,b3e3e36d-6735-4fee-9f5c-bfcbba0822ea,89
90,"6, Peebles Road, Walkerburn, Peeblesshire EH43 6AY",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19575491?s=2a949dd62bde8e3b90d34b859ac4dfedc4afe10809761c40159d3d50300e5fce,55.62465,-3.0225,4d9d6da3-3f21-4552-9924-ddb339d175ed,90
91,"7/23, Mcgregor Pend, Prestonpans EH43 9FS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19499162?s=797c8a069c06951a3bb3c7942ee6a4842e42e6e10710fe02ff0faf00ae3307ed,0.0,0.0,9f24ecd5-100d-4ef4-a446-f8619736fbbd,91
92,"42, Galashiels Road, Walkerburn, Peeblesshire EH43 6AF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19469015?s=882aaa321fa76d8a39c2f66fbb2c6b3da0b8834a613a8b83a48e80798dcf3173,55.62356,-3.01389,cd52b2d3-91ca-4f37-9ef1-e965a3af191e,92
93,"108, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19410362?s=adb2c41b01f7d085099005c5134bc9e2e9f1a8b0f4b8d0c73fdccc0e01e965d6,55.62433,-3.0074,11b98ae8-2002-49c3-8e0e-e6d7ee870ce3,93
94,"10, Tweedvale Place, Walkerburn, Peeblesshire EH43 6AL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19378700?s=24d94382a0bb1ff6e7f1e48c7d6ba4c6c35b51159331f90ffa90bc44b14200bd,55.62326,-3.01754,36b28116-03df-4b77-8f4f-23d082f07efc,94
95,"9, Tweedvale Place, Walkerburn, Peeblesshire EH43 6AL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19378697?s=3c999056373affb74ce174a222ec439e8928cb661d016a7a6ad541fcb782adca,55.62326,-3.01754,91fd64e8-321d-49d7-adfa-ae3c4d492cbf,95
96,"15, Galashiels Road, Walkerburn, Peebles EH43 6AG",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19341098?s=c66e64e39d6e1e0dff53d9c43cbf6f4d958ad6a6334350feaeef6e73bfb01977,55.62343,-3.0185,5e362a5d-d48b-47cd-8ecd-af219f223ec8,96
97,"12, Tweedvale Place, Walkerburn, Peeblesshire EH43 6AL",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19341101?s=81b071655fdc8f51962bdf91e141dc451413d2f2d8456ddeec43c876e76b693e,55.62326,-3.01754,f97e9216-3a4c-422d-a2d7-d06031bcdebb,97
98,"5, High Cottages, Walkerburn EH43 6AZ",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19341104?s=33fd6dc4a1a2612a99db17bcc2569781ed59f5a4196c9d3a65e00346ec1ced16,55.62509,-3.0241,2b6d7716-5b51-48a0-8278-28384eb315ad,98
99,"4, Caberston Avenue, Walkerburn, Peeblesshire EH43 6BA",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-40411534-19230794?s=f1c59f0a87f3c29f45b00c8ae1c1eb6d69aab51d0b8b1a0d76588c09da159296,55.62546,-3.02315,e178826a-95d4-45f7-8f9e-285aa5f4535a,99
100,"10, Tweedholm Avenue East, Walkerburn, Peeblesshire EH43 6AR",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19230788?s=93b95504f00c0277f2a2c96b1e4405c764a53b8d171b16fbdcce061bf2b759c5,55.62349,-3.01072,3f5dc048-637d-4d91-a335-d208c2ffef10,100
101,"Glenbenna, Walkerburn, Peebles EH43 6DD",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-19230797?s=cb18b1961714d4d945825e16f00c402cbf6dfbc683400c6c968fbdbba2b0dc50,55.61976,-3.00633,5727c068-c696-46cc-bda2-f1013f104a79,101
102,"30, Galashiels Road, Walkerburn, Peeblesshire EH43 6AF",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-9921?s=803644fa2eccf683c53d07e21961b71100b41a5546b20a5367216d6643153bd2,55.62356,-3.01389,cc406f3b-1821-4ee7-84f3-65126edff690,102
