,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
104,"8, Rattray Place, Cupar, Fife KY15 4AB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299506?s=058ea4db01f6e2075942c850986a45750f8687486ac7bf5b7391646a8709be63,56.31959,-3.02063,f9c4b08e-28ed-47c2-821c-a7a588a6e1e2,104
105,"14, Bonnygate, Cupar, Fife KY15 4LE",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299533?s=67533e580f933011af62eac1a4e2acb8bd6a70e4ee3bb2708c1a038084bab204,56.3193,-3.01254,871a5cd9-b135-482d-8171-768060b63d0f,105
106,"60, Tarvit Drive, Cupar, Fife KY15 5BH",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-121985426-21299548?s=cfcc433eaeced0d3fe368e137477a3af699b1793aa56b4a4462bde2189a64f82,56.31607,-3.00081,3a9e5901-e0d8-47aa-b8be-2644781d4be9,106
107,"56, Sandylands Road, Cupar, Fife KY15 5JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21299560?s=3e8d9139500852d2578bd8344e1bafea42b12a70fd14ad99ea3bb1b31e633901,56.30843,-3.01241,ab378612-3e7c-47e2-878b-cc47cb268a85,107
108,"7, Church Lane, Ladybank, Cupar, Fife KY15 7LY",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-123569897-21299593?s=f16dac076032df137b4f3661efce57468c5ea759a52f2734ea05261505ceeb53,56.2769,-3.12608,65dda460-cf5b-4614-ad2e-79be4bce2484,108
109,"21, Balgarvie Crescent, Cupar, Fife KY15 4EF",Unknown,1.0,https://www.rightmove.co.uk/house-prices/details/scotland-101936816-21299515?s=830100f83dcad9be04719e9af112b202ecb43677d5576fff0b2832437c3cbc83,56.32135,-3.02439,1a15d5c2-06a0-458d-a62c-54fa23bf6fb3,109
110,"3, North Burnside, Cupar, Fife KY15 4BQ",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-128641499-21299512?s=3f1ae0ef68bfc2fe97fb372d2cbc8803f19085282d4e58bd72139e6eae02cffa,56.32027,-3.01434,0092e29f-648f-4569-9082-a97b836fb10d,110
111,"66, Ardoch, Commercial Road, Ladybank, Cupar, Fife KY15 7JS",Unknown,4.0,https://www.rightmove.co.uk/house-prices/details/scotland-97111778-21299587?s=a48bdeca9b3ab6c3267656363ca8469a71902b24b0c6a246341eae3455df2cee,56.2744,-3.12407,23c12e8d-1171-4c7e-945c-e0b098eaf626,111
112,"78, North Street, Kettlebridge, Cupar, Fife KY15 7QJ",Unknown,5.0,https://www.rightmove.co.uk/house-prices/details/scotland-123293408-21299605?s=52f7a9ba0eaa7fea7549012611edcaad802672731913fb33f6a0b9f11609ec7f,56.25584,-3.11917,96d943ff-38d0-4d9f-b8fc-2b10f229fb91,112
113,"2, Oak Vale, Cupar, Fife KY15 5BD",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-20248116-21299545?s=ea1660738e8ed29afe269d89bb22831f2c2bb39c4df89731541d12cfc9455461,56.31911,-3.00267,bac4f54d-2eef-4303-a10f-af933e4caeea,113
114,"27, Stratheden Park, Cupar, Fife KY15 5RP",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-122135228-21299569?s=26ee3e54011384431a8e3137225e92f1c12da004164a09e8cc395bedd786b86d,56.30747,-3.05182,d00c7eae-549a-4def-87ee-ce662d35b127,114
115,"25, High Street, Pitlessie, Cupar, Fife KY15 7ST",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-123464684-21267424?s=06e3f892bec918af647fb66cbfcba82074894987e22e518e1f50581728d9dc66,56.27447,-3.07595,627f5ae4-35eb-4d59-ba69-35a2877b33df,115
116,"The New Bunglalow, Bleachfield Of Blebo, Cupar, Fife KY15 5TX",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21267403?s=0223a12fd7e9f8d3ec76633e7c1a2397da6884f271e1e374a1335cf15f000b41,56.31251,-2.91456,b38159ee-c1bc-46ff-851f-22b6135c3c47,116
117,"14, Freuchie Mill, Freuchie, Cupar, Fife KY15 7JL",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-122253539-21267418?s=bd69dcc0e984d55f79e87175ffbc072890c4c56b913dac8025aca56ce48392ec,56.24669,-3.14763,757a12ae-5c53-4b3b-ba5e-5964dc754d5f,117
118,"20, Tarvit Drive, Cupar, Fife KY15 5BJ",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-122558831-21267373?s=053de4c8e2ae0f99710cf69351097523a1a5aeededd43c19705fa36c174f8d85,56.31723,-3.00116,597e2599-c7ad-4ecc-bf03-cf85d4e70aeb,118
119,"16, Main Street, Springfield, Cupar, Fife KY15 5SQ",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-123256208-21267400?s=f02674a98d5eed89b64c171a38135677ab7205ea0b48196bd34f21e512cce0e6,56.29708,-3.0685,6da1f09b-25f4-4037-afe0-6d5328cb2048,119
120,"33, South Road, Cupar, Fife KY15 5JQ",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-131636435-21267391?s=313d1dc55d0718d32441d71450927bf0f836e7e8de4f9698dac42fc8dcae4a4b,56.31248,-3.01074,69d4b1b9-eeb7-49af-aab6-d23613aeaa93,120
121,"1 Cupar Mills, Millgate, Cupar, Fife KY15 5EH",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-124148588-21267382?s=02671472c3a8a4d7367d515eef51ec54272a09314d3fd26b1006385fe7901e1e,56.31305,-3.01787,80d98078-4022-4d6d-9148-e3a96781b6f7,121
122,"34, Watts Gardens, Cupar, Fife KY15 4UG",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-85319949-21267370?s=b03fd21786cc3f3a6af643d3815862ba1d84f37c2781b1e1f092ba450db9ed40,56.32334,-3.00132,a5d9e257-ca61-42a1-b942-5c92facd4a38,122
123,"5, Cherry Lane, Cupar, Fife KY15 5DA",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-123580751-21267376?s=5fe34be89cf80928b5d96538528909629ff1464f42d51100dab121cf02ea59bc,56.31709,-3.00714,4972e53a-4404-46f4-95d7-0a93fc3211eb,123
124,"5, North Street, Freuchie, Cupar, Fife KY15 7HL",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-123196781-21267415?s=850883989d5eda6e45ed57a177d8643ecb8aa5e6aeb3b0481d49a4d728ee7baf,56.24903,-3.15657,4258a385-9ec4-4a35-b646-17ba274e0621,124
