,address,propertyType,bedrooms,detailUrl,location_lat,location_lng,property_id,index
103,"74 3/2, Castlemilk Drive, Glasgow G45 9TW",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21080014?s=084ceaf92a7942b8484941141e4705f0df775e84b5f90b986359cc2bc5a3a8c8,55.8087,-4.23033,a49f99e0-de8e-4469-ac07-0061f2e720b7,103
104,"46, Ardencraig Terrace, Glasgow G45 9BH",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079981?s=57043df9579ed1ffb5cd2dc00ff9bf0632ef81e647200dd05a5bdf9d94731d87,55.80263,-4.22775,54f2ba69-c73b-4025-a360-2f0cf552f992,104
105,"18 1/2, Cavin Road, Glasgow G45 9TS",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21080011?s=b833363b86ac52aefa77fda32c6cc06ce6df42e20a1e7a4b8f72e0e70bb18c9c,55.8101,-4.22754,a8cc2dac-4e0b-407f-9551-f62fd20db679,105
106,"30, Scarrel Drive, Glasgow G45 0DA",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-77433948-21079969?s=2195314ac2f83736e8c8cf9f919db39afad61201b9ff6fcab7ccbaac1afd3da1,55.80977,-4.21571,d905eed6-4aa9-4ff7-b179-6795c8d54623,106
107,"48, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079993?s=d9ef5df9de522007236939c9b87c49d55cd2745468c67382bb65dd81b4563881,55.80344,-4.22796,ebb5297a-a79e-4673-904d-74f526350212,107
108,"96, Ardencraig Drive, Glasgow G45 0HW",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21079975?s=47c9c33d14a441464cc6edaa2ec9498933a0b8e228991f57fcc806095d50fb04,55.8031,-4.21661,511d9f3d-3779-4089-9084-d8946cfae1a0,108
109,"12, Iris Avenue, Glasgow G45 0EW",Unknown,3.0,https://www.rightmove.co.uk/house-prices/details/scotland-105564050-21046663?s=a050338cd98394eccbf4fe0f91eb69c304d3735cf405f1f9317cede92b6cf1e7,55.80409,-4.21698,226e86d2-52e5-499d-aa78-d43e0b1118f5,109
110,"44, Ardencraig Terrace, Glasgow G45 9JP",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046690?s=c18aa35e966a33cd9483e3b2356c7a9ea1b13bb350e1cfaa77674b44003354b0,55.80344,-4.22796,47cf9d6b-0ee6-4175-8420-9a75be070c5c,110
111,"53, Barlia Drive, Glasgow G45 0AB",Unknown,,https://www.rightmove.co.uk/house-prices/details/scotland-21046657?s=b6c89a3bbd96b03018641729a22f291ad26518d616eb32e9400b9e4a5bedbeeb,55.80801,-4.2287,4a9fc5ee-e8d4-4a27-a1e8-d59d3afaa0ae,111
112,"19, Scarrel Gardens, Glasgow G45 0DN",Unknown,2.0,https://www.rightmove.co.uk/house-prices/details/scotland-109665398-21046660?s=144994a43eca829799e25ede85212fe11610db6e71836258792a107fcb8d91e2,55.80903,-4.21711,d761bbe3-f53d-42d4-a912-1f5a59e95b75,112
